Time,Main Contract,Sub-main Contract
1151,4611.06,4477.34
1152,4632.27,4539.62
1153,4629.95,4500.31
1154,4640.14,4445.25
1155,4674.94,4586.12
1156,4649.23,4500.45
1157,4687.35,4584.23
1158,4703.76,4586.17
1159,4712.23,4636.83
1160,4673.12,4574.98
1161,4665.18,4525.22
1162,4646.05,4515.96
1163,4690.19,4502.58
1164,4677.53,4495.11
1165,4715.89,4560.27
1166,4708.34,4534.13
1167,4700.34,4521.73
1168,4694.23,4511.16
1169,4687.66,4603.28
1170,4686.72,4480.5
1171,4731.71,4561.37
1172,4709.0,4586.57
1173,4735.84,4603.24
1174,4724.95,4583.2
1175,4756.13,4589.67
1176,4768.97,4540.06
1177,4774.69,4593.25
1178,4779.46,4669.53
1179,4789.97,4718.12
1180,4766.98,4638.27
1181,4795.11,4641.67
1182,4803.74,4741.29
1183,4849.86,4699.51
1184,4870.71,4734.33
1185,4900.42,4670.1
1186,4931.29,4694.59
1187,4967.78,4888.3
1188,4920.09,4797.09
1189,4961.42,4792.73
1190,4933.14,4770.35
1191,4900.58,4670.25
1192,4893.72,4815.42
1193,4852.61,4731.29
1194,4828.35,4688.33
1195,4859.25,4757.21
1196,4879.66,4830.86
1197,4924.06,4825.58
1198,4889.59,4835.8
1199,4915.02,4693.84
1200,4934.68,4855.73
1201,4920.86,4699.42
1202,4928.24,4869.1
1203,4951.9,4773.63
1204,5000.43,4915.42
1205,5013.43,4847.99
1206,4979.84,4740.81
1207,5025.65,4849.75
1208,5055.3,4898.59
1209,5022.44,4851.68
1210,5010.39,4850.06
1211,5038.95,4907.94
1212,5060.11,4867.83
1213,5016.59,4896.19
1214,5002.54,4827.45
1215,5012.04,4896.76
1216,5018.05,4832.38
1217,4981.42,4896.74
1218,4939.58,4811.15
1219,4951.93,4773.66
1220,4992.54,4822.79
1221,4960.09,4905.53
1222,4947.69,4848.74
1223,4974.9,4905.25
1224,4967.94,4848.71
1225,4951.55,4793.1
1226,4970.86,4896.3
1227,4986.77,4792.29
1228,4975.8,4856.38
1229,4980.78,4921.01
1230,4951.89,4872.66
1231,4938.02,4829.38
1232,4903.95,4663.66
1233,4861.78,4701.34
1234,4859.35,4742.73
1235,4818.05,4702.42
1236,4801.67,4753.65
1237,4762.78,4710.39
1238,4724.68,4677.43
1239,4734.13,4686.79
1240,4724.66,4672.69
1241,4695.84,4526.79
1242,4730.12,4559.84
1243,4760.87,4527.59
1244,4756.11,4660.99
1245,4770.38,4570.02
1246,4793.75,4645.14
1247,4811.49,4734.51
1248,4814.86,4718.56
1249,4785.97,4613.68
1250,4746.73,4670.78
1251,4742.46,4685.55
1252,4707.37,4603.81
1253,4729.97,4663.75
1254,4776.32,4690.35
1255,4748.14,4643.68
1256,4748.14,4686.41
1257,4708.26,4623.51
1258,4693.66,4585.71
1259,4681.46,4578.47
1260,4639.8,4528.44
1261,4603.15,4474.26
1262,4643.2,4582.84
1263,4613.95,4498.6
1264,4649.02,4588.58
1265,4647.16,4424.1
1266,4621.14,4427.05
1267,4658.11,4429.86
1268,4624.11,4397.53
1269,4581.57,4357.07
1270,4613.18,4460.95
1271,4658.39,4607.15
1272,4629.97,4421.62
1273,4608.67,4456.58
1274,4617.43,4520.46
1275,4588.8,4542.91
1276,4563.56,4417.53
1277,4574.97,4355.37
1278,4544.32,4457.98
1279,4540.23,4467.59
1280,4524.79,4370.95
1281,4528.41,4460.48
1282,4536.56,4436.76
1283,4564.23,4427.3
1284,4609.42,4498.79
1285,4643.99,4416.43
1286,4689.97,4469.54
1287,4670.74,4586.67
1288,4643.18,4568.89
1289,4652.93,4587.79
1290,4674.33,4454.64
1291,4643.95,4458.19
1292,4684.82,4511.48
1293,4677.32,4494.9
1294,4660.01,4552.83
1295,4659.08,4589.19
1296,4667.0,4442.98
1297,4705.27,4620.58
1298,4746.21,4542.12
1299,4715.36,4583.33
1300,4719.6,4601.61
1301,4696.0,4578.6
1302,4680.03,4525.59
1303,4642.59,4438.32
1304,4614.73,4411.68
1305,4634.57,4490.9
1306,4673.5,4500.58
1307,4711.36,4489.93
1308,4681.21,4503.32
1309,4671.38,4493.87
1310,4635.88,4487.53
1311,4651.64,4479.53
1312,4649.78,4440.54
1313,4615.37,4518.45
1314,4595.99,4402.96
1315,4558.76,4344.5
1316,4528.22,4333.51
1317,4563.09,4485.52
1318,4560.81,4364.7
1319,4520.22,4352.97
1320,4528.81,4306.9
1321,4506.17,4352.96
1322,4473.73,4335.04
1323,4443.31,4274.46
1324,4424.65,4322.88
1325,4461.82,4305.66
1326,4434.16,4261.23
1327,4391.15,4298.94
1328,4362.61,4262.27
1329,4329.02,4264.08
1330,4297.42,4138.42
1331,4328.79,4263.86
1332,4333.55,4125.54
1333,4307.55,4230.01
1334,4267.92,4225.24
1335,4227.37,4172.41
1336,4190.59,4002.01
1337,4170.89,3987.37
1338,4183.4,4003.51
1339,4164.57,4072.95
1340,4189.56,3992.65
1341,4200.03,4074.03
1342,4231.95,4054.21
1343,4205.29,4028.67
1344,4214.96,4160.17
1345,4187.14,4141.08
1346,4162.02,4099.59
1347,4163.27,4009.23
1348,4139.96,3986.78
1349,4127.54,4082.14
1350,4138.68,4002.1
1351,4117.16,3981.29
1352,4107.28,3955.31
1353,4067.03,3892.15
1354,4081.67,4020.44
1355,4103.71,3951.87
1356,4086.06,3992.08
1357,4063.59,3982.32
1358,4087.97,3985.77
1359,4061.81,3923.71
1360,4042.31,3973.59
1361,4062.93,3876.04
1362,4073.9,3927.24
1363,4102.42,3950.63
1364,4096.27,3985.67
1365,4126.17,4010.64
1366,4135.25,4069.09
1367,4102.58,4053.35
1368,4107.5,3910.34
1369,4105.45,3982.29
1370,4077.53,4024.52
1371,4077.53,3934.82
1372,4070.19,3944.01
1373,4068.56,4007.53
1374,4097.85,3901.15
1375,4073.67,3967.75
1376,4072.45,3893.26
1377,4075.3,4022.32
1378,4048.81,3882.81
1379,4057.31,3919.36
1380,4052.85,3935.32
1381,4043.53,3978.83
1382,4022.1,3917.53
1383,4051.46,4006.89
1384,4068.48,4027.8
1385,4108.76,3936.19
1386,4112.05,4025.7
1387,4098.48,3942.74
1388,4078.4,3935.66
1389,4068.61,3889.59
1390,4095.87,3932.04
1391,4081.94,3934.99
1392,4059.9,3974.64
1393,4093.19,3949.93
1394,4094.01,3999.85
1395,4065.35,3963.72
1396,4054.37,3969.23
1397,4074.24,4029.42
1398,4110.5,3909.09
1399,4076.79,3987.1
1400,4107.37,3992.36
1401,4132.84,4025.39
1402,4099.78,4046.48
1403,4094.45,3951.14
1404,4101.41,4060.4
1405,4098.54,3971.49
1406,4129.28,3976.5
1407,4150.75,4026.23
1408,4184.37,4092.31
1409,4203.2,4039.28
1410,4223.38,4151.58
1411,4235.21,4188.62
1412,4211.07,4126.85
1413,4179.07,4066.24
1414,4157.34,4024.31
1415,4125.74,4059.73
1416,4148.02,4052.62
1417,4185.35,4084.9
1418,4170.7,4128.99
1419,4209.9,4121.49
1420,4245.26,4079.69
1421,4216.82,4039.71
1422,4193.21,4071.61
1423,4228.01,4058.89
1424,4220.82,4149.07
1425,4200.56,4078.74
1426,4187.54,4032.6
1427,4203.87,4014.7
1428,4174.02,4023.76
1429,4191.97,4091.36
1430,4169.33,3965.03
1431,4155.57,4089.08
1432,4170.11,4078.37
1433,4192.21,4045.48
1434,4227.42,4121.73
1435,4200.36,4040.75
1436,4230.18,4175.19
1437,4267.41,4092.45
1438,4301.98,4190.13
1439,4337.69,4168.52
1440,4302.12,4117.13
1441,4334.39,4265.04
1442,4314.89,4120.72
1443,4345.09,4214.74
1444,4329.88,4169.67
1445,4370.58,4274.43
1446,4397.68,4195.39
1447,4435.06,4231.05
1448,4394.7,4249.67
1449,4381.96,4215.45
1450,4397.74,4287.8
1451,4414.01,4361.04
1452,4446.67,4304.38
1453,4467.12,4373.31
1454,4486.78,4325.26
1455,4450.89,4308.46
1456,4477.15,4298.06
1457,4511.62,4322.13
1458,4532.82,4324.31
1459,4508.8,4373.54
1460,4541.71,4360.04
1461,4517.64,4449.88
1462,4555.59,4432.59
1463,4572.9,4444.86
1464,4539.06,4484.59
1465,4557.22,4420.5
1466,4559.5,4468.31
1467,4520.29,4407.28
1468,4530.69,4358.52
1469,4567.84,4344.02
1470,4559.62,4368.12
1471,4586.52,4490.2
1472,4581.93,4430.73
1473,4617.67,4465.29
1474,4651.38,4516.49
1475,4684.4,4618.82
1476,4648.8,4430.31
1477,4644.62,4426.32
1478,4660.41,4525.26
1479,4674.86,4623.44
1480,4632.32,4544.31
1481,4658.26,4499.88
1482,4614.94,4485.72
1483,4591.4,4481.21
1484,4560.64,4382.78
1485,4566.11,4465.66
1486,4600.36,4503.75
1487,4615.08,4550.47
1488,4607.7,4561.62
1489,4600.79,4504.17
1490,4580.55,4484.36
1491,4598.41,4483.45
1492,4566.22,4433.8
1493,4600.47,4499.26
1494,4586.67,4449.07
1495,4624.28,4578.04
1496,4635.84,4413.32
1497,4653.46,4458.01
1498,4677.19,4527.52
1499,4672.51,4471.59
1500,4672.04,4541.22
1501,4672.04,4578.6
1502,4700.54,4644.13
1503,4670.93,4558.83
1504,4677.94,4617.13
1505,4661.1,4456.01
1506,4700.72,4639.61
1507,4727.04,4660.86
1508,4733.19,4558.06
1509,4709.05,4525.4
1510,4702.93,4472.49
1511,4683.65,4529.09
1512,4644.78,4570.46
1513,4601.58,4394.51
1514,4567.99,4357.86
1515,4563.88,4344.81
1516,4569.81,4510.4
1517,4591.29,4471.92
1518,4549.97,4354.32
1519,4584.55,4502.03
1520,4625.81,4408.4
1521,4628.59,4545.28
1522,4639.7,4430.91
1523,4679.6,4492.42
1524,4689.9,4525.75
1525,4704.91,4497.89
1526,4734.08,4610.99
1527,4689.58,4506.69
1528,4659.57,4589.68
1529,4681.0,4545.25
1530,4706.28,4645.1
1531,4721.81,4514.05
1532,4745.89,4589.28
1533,4791.45,4566.25
1534,4764.62,4702.68
1535,4784.63,4732.0
1536,4762.62,4714.99
1537,4809.77,4737.62
1538,4810.73,4685.65
1539,4797.26,4715.71
1540,4813.57,4621.03
1541,4779.88,4698.62
1542,4788.01,4625.22
1543,4763.59,4634.97
1544,4746.92,4604.51
1545,4704.67,4516.48
1546,4706.08,4593.13
1547,4721.61,4664.95
1548,4766.47,4675.91
1549,4801.27,4690.84
1550,4791.67,4705.42
1551,4765.79,4546.56
1552,4734.81,4621.17
1553,4731.02,4522.86
1554,4771.71,4633.33
1555,4757.39,4657.48
1556,4761.67,4680.72
1557,4720.24,4654.16
1558,4717.88,4642.39
1559,4710.33,4540.76
1560,4731.53,4532.81
1561,4714.97,4554.66
1562,4686.68,4522.65
1563,4704.02,4567.6
1564,4716.25,4612.49
1565,4707.76,4500.62
1566,4720.94,4588.75
1567,4692.61,4542.45
1568,4711.38,4612.44
1569,4683.58,4547.76
1570,4652.2,4447.5
1571,4688.49,4575.97
1572,4679.11,4501.3
1573,4724.5,4516.62
1574,4755.68,4532.16
1575,4790.87,4685.47
1576,4814.35,4616.96
1577,4794.61,4737.07
1578,4810.43,4704.6
1579,4810.91,4652.15
1580,4786.86,4604.96
1581,4822.28,4672.79
1582,4847.36,4663.16
1583,4824.09,4751.73
1584,4831.81,4701.35
1585,4831.33,4758.86
1586,4869.98,4680.05
1587,4891.41,4827.82
1588,4898.75,4776.28
1589,4904.63,4674.11
1590,4866.37,4700.91
1591,4858.58,4746.83
1592,4879.96,4640.84
1593,4883.86,4703.16
1594,4853.09,4702.64
1595,4817.18,4720.84
1596,4783.46,4558.64
1597,4758.59,4568.25
1598,4790.47,4555.74
1599,4757.89,4610.4
1600,4761.22,4604.1
1601,4717.42,4580.61
1602,4706.1,4607.27
1603,4701.86,4626.63
1604,4731.01,4527.58
1605,4699.79,4577.6
1606,4700.26,4516.95
1607,4702.14,4617.5
1608,4676.75,4452.27
1609,4712.29,4504.95
1610,4741.98,4604.46
1611,4752.41,4657.36
1612,4707.26,4556.63
1613,4745.39,4550.83
1614,4758.68,4630.2
1615,4763.91,4701.98
1616,4726.28,4636.48
1617,4742.82,4595.79
1618,4758.47,4530.06
1619,4799.39,4660.21
1620,4823.87,4683.98
1621,4844.13,4689.12
1622,4857.69,4634.24
1623,4870.81,4705.2
1624,4882.5,4682.32
1625,4836.6,4657.65
1626,4847.72,4736.22
1627,4815.73,4690.52
1628,4829.7,4718.62
1629,4864.96,4801.72
1630,4878.58,4727.34
1631,4897.61,4809.45
1632,4904.47,4703.39
1633,4894.17,4722.87
1634,4849.63,4796.28
1635,4883.58,4820.09
1636,4899.7,4821.3
1637,4923.71,4726.76
1638,4929.13,4879.84
1639,4937.51,4735.07
1640,4927.14,4690.64
1641,4914.33,4771.81
1642,4961.51,4837.47
1643,4981.85,4797.52
1644,5026.69,4865.84
1645,5067.91,4895.6
1646,5042.57,4931.63
1647,5060.72,4929.14
1648,5038.96,4988.57
1649,5076.75,4909.22
1650,5082.84,5016.76
1651,5103.68,5042.44
1652,5129.71,5042.5
1653,5134.84,5083.49
1654,5168.22,5075.19
1655,5164.6,5081.97
1656,5155.82,4975.37
1657,5170.77,5041.5
1658,5196.11,5050.62
1659,5161.82,5063.75
1660,5190.73,5066.15
1661,5229.66,5004.78
1662,5240.64,4994.33
1663,5257.93,5016.07
1664,5219.02,5109.42
1665,5267.03,5203.83
1666,5272.82,5093.54
1667,5321.33,5113.8
1668,5327.72,5167.89
1669,5339.97,5110.35
1670,5347.98,5176.84
1671,5373.65,5110.34
1672,5321.53,5236.39
1673,5322.59,5216.14
1674,5283.2,5061.31
1675,5311.2,5215.6
1676,5280.4,5169.51
1677,5280.4,5111.43
1678,5331.09,5176.49
1679,5304.97,5172.35
1680,5355.37,5167.93
1681,5347.87,5294.39
1682,5333.43,5082.76
1683,5381.96,5258.17
1684,5393.8,5253.56
1685,5352.81,5127.99
1686,5390.81,5132.05
1687,5345.53,5270.69
1688,5350.88,5243.86
1689,5307.0,5227.4
1690,5302.22,5227.99
1691,5351.0,5211.87
1692,5387.39,5290.42
1693,5425.64,5338.83
1694,5476.64,5405.44
1695,5482.12,5246.39
1696,5534.2,5290.7
1697,5538.07,5438.38
1698,5523.12,5385.04
1699,5552.94,5286.4
1700,5581.26,5430.57
1701,5562.84,5496.09
1702,5556.72,5495.6
1703,5525.6,5392.99
1704,5572.57,5433.26
1705,5609.91,5469.66
1706,5611.03,5493.2
1707,5654.8,5389.02
1708,5645.19,5515.35
1709,5591.56,5435.0
1710,5555.77,5333.54
1711,5571.33,5476.62
1712,5530.66,5337.09
1713,5552.23,5491.16
1714,5604.42,5352.22
1715,5614.51,5339.4
1716,5670.09,5579.37
1717,5663.85,5448.62
1718,5619.67,5484.8
1719,5567.41,5417.09
1720,5570.19,5369.66
1721,5554.04,5376.31
1722,5550.71,5395.29
1723,5574.02,5356.63
1724,5529.99,5303.26
1725,5505.11,5273.9
1726,5540.34,5401.83
1727,5558.62,5453.01
1728,5538.05,5283.3
1729,5485.44,5370.25
1730,5505.74,5434.17
1731,5547.58,5436.63
1732,5585.3,5473.59
1733,5559.05,5292.22
1734,5530.7,5303.94
1735,5489.77,5347.04
1736,5524.9,5298.38
1737,5570.76,5464.92
1738,5522.29,5284.83
1739,5537.75,5349.47
1740,5527.78,5367.47
1741,5568.69,5407.2
1742,5553.65,5459.24
1743,5502.56,5403.51
1744,5512.46,5291.96
1745,5458.44,5403.86
1746,5473.18,5276.15
1747,5439.79,5265.72
1748,5428.37,5173.24
1749,5394.71,5249.05
1750,5426.0,5279.5
1751,5424.91,5256.74
1752,5392.36,5268.34
1753,5340.05,5238.59
1754,5295.73,5158.04
1755,5317.97,5142.48
1756,5312.65,5105.46
1757,5311.59,5115.06
1758,5327.52,5093.11
1759,5339.77,5238.31
1760,5376.08,5290.06
1761,5421.78,5324.19
1762,5440.76,5359.15
1763,5430.42,5348.96
1764,5454.86,5274.85
1765,5447.77,5202.62
1766,5441.23,5288.88
1767,5443.95,5264.3
1768,5427.07,5345.66
1769,5442.27,5235.46
1770,5396.01,5277.3
1771,5444.57,5390.12
1772,5482.14,5356.05
1773,5455.28,5340.72
1774,5446.01,5315.31
1775,5466.7,5204.3
1776,5490.21,5358.44
1777,5492.96,5229.3
1778,5536.35,5298.29
1779,5549.08,5332.67
1780,5525.77,5288.16
1781,5509.19,5327.39
1782,5522.96,5268.9
1783,5481.54,5377.39
1784,5433.85,5167.59
1785,5431.68,5361.07
1786,5380.62,5149.25
1787,5334.88,5180.17
1788,5374.36,5170.13
1789,5420.58,5328.43
1790,5401.61,5136.93
1791,5397.83,5306.07
1792,5383.8,5141.53
1793,5402.1,5337.27
1794,5362.66,5169.6
1795,5354.62,5188.63
1796,5342.84,5214.61
1797,5367.95,5233.75
1798,5361.51,5147.05
1799,5409.23,5219.91
1800,5414.1,5208.36
1801,5449.83,5248.19
1802,5495.06,5253.28
1803,5520.34,5459.62
1804,5535.8,5325.44
1805,5565.14,5464.97
1806,5592.41,5357.53
1807,5579.55,5350.79
1808,5576.2,5486.98
1809,5600.18,5376.17
1810,5632.1,5361.76
1811,5655.75,5576.57
1812,5676.11,5568.26
1813,5643.76,5474.45
1814,5688.35,5421.0
1815,5663.32,5385.82
1816,5659.36,5393.37
1817,5701.81,5428.12
1818,5729.75,5471.91
1819,5769.29,5607.75
1820,5735.83,5460.51
1821,5775.41,5538.62
1822,5736.14,5632.89
1823,5729.83,5638.15
1824,5706.91,5427.27
1825,5686.37,5407.74
1826,5730.72,5656.22
1827,5737.02,5461.64
1828,5708.33,5502.83
1829,5736.87,5472.97
1830,5724.25,5632.66
1831,5736.84,5668.0
1832,5770.69,5499.47
1833,5718.18,5478.02
1834,5736.48,5661.91
1835,5758.85,5511.22
1836,5771.52,5633.0
1837,5756.51,5681.68
1838,5735.79,5546.51
1839,5748.98,5662.75
1840,5773.13,5698.08
1841,5717.71,5591.92
1842,5691.41,5412.53
1843,5687.43,5471.31
1844,5715.87,5578.69
1845,5762.74,5537.99
1846,5737.96,5640.41
1847,5715.01,5509.27
1848,5753.3,5517.41
1849,5702.67,5577.21
1850,5735.18,5626.21
1851,5680.12,5407.47
1852,5650.02,5531.37
1853,5683.36,5427.61
1854,5697.57,5606.41
1855,5677.06,5489.72
1856,5637.89,5446.2
1857,5598.42,5503.25
1858,5572.11,5482.96
1859,5548.15,5376.16
1860,5557.03,5329.19
1861,5581.48,5525.67
1862,5586.5,5497.12
1863,5578.68,5316.48
1864,5535.17,5402.33
1865,5544.58,5350.52
1866,5542.92,5420.98
1867,5492.48,5355.17
1868,5546.31,5424.29
1869,5526.9,5256.08
1870,5577.19,5404.3
1871,5571.06,5392.79
1872,5574.96,5335.24
1873,5589.45,5466.48
1874,5543.06,5293.62
1875,5585.74,5496.37
1876,5554.46,5421.15
1877,5507.8,5375.61
1878,5462.09,5320.08
1879,5511.8,5285.82
1880,5552.59,5347.14
1881,5542.04,5325.9
1882,5525.41,5376.22
1883,5539.22,5378.58
1884,5525.93,5315.94
1885,5536.43,5359.26
1886,5497.12,5315.72
1887,5485.03,5408.24
1888,5452.12,5190.42
1889,5409.59,5166.16
1890,5458.28,5283.62
1891,5493.76,5394.87
1892,5464.64,5333.49
1893,5448.79,5209.04
1894,5499.46,5328.98
1895,5456.56,5309.23
1896,5508.94,5415.29
1897,5499.02,5400.04
1898,5530.36,5325.74
1899,5506.58,5357.9
1900,5533.01,5322.76
1901,5544.08,5394.39
1902,5545.74,5440.37
1903,5571.25,5509.97
1904,5580.72,5379.81
1905,5548.35,5354.16
1906,5506.18,5291.44
1907,5549.13,5493.64
1908,5563.56,5307.64
1909,5519.05,5353.48
1910,5561.55,5450.32
1911,5597.7,5340.21
1912,5617.29,5342.04
1913,5567.86,5378.55
1914,5516.64,5340.11
1915,5463.13,5397.57
1916,5459.31,5322.83
1917,5464.22,5267.51
1918,5494.82,5247.55
1919,5494.27,5296.48
1920,5450.32,5346.76
1921,5462.86,5380.92
1922,5516.94,5274.19
1923,5519.7,5265.79
1924,5486.58,5256.14
1925,5476.7,5306.92
1926,5446.03,5277.2
1927,5466.72,5226.18
1928,5472.19,5286.14
1929,5482.04,5388.85
1930,5464.5,5196.74
1931,5411.49,5232.91
1932,5423.94,5217.83
1933,5465.7,5197.88
1934,5455.32,5193.46
1935,5505.51,5296.3
1936,5545.7,5484.7
1937,5572.32,5366.14
1938,5601.3,5377.25
1939,5610.82,5549.1
1940,5563.13,5340.6
1941,5559.79,5348.52
1942,5588.7,5432.22
1943,5538.4,5427.63
1944,5521.78,5300.91
1945,5535.03,5429.86
1946,5495.18,5385.28
1947,5511.12,5268.63
1948,5533.16,5411.43
1949,5487.23,5322.61
1950,5458.15,5299.86
1951,5443.41,5247.45
1952,5497.3,5332.38
1953,5529.73,5286.42
1954,5490.47,5419.09
1955,5510.78,5306.88
1956,5546.05,5396.31
1957,5513.33,5425.12
1958,5536.49,5470.05
1959,5529.29,5435.29
1960,5481.19,5377.05
1961,5493.25,5383.39
1962,5521.81,5394.81
1963,5563.78,5508.14
1964,5595.49,5522.75
1965,5554.08,5409.67
1966,5548.53,5370.98
1967,5582.93,5404.28
1968,5615.31,5385.08
1969,5663.6,5465.37
1970,5667.0,5462.99
1971,5622.8,5532.84
1972,5623.36,5426.54
1973,5675.66,5397.55
1974,5647.85,5563.13
1975,5661.97,5565.72
1976,5717.46,5654.57
1977,5730.04,5500.84
1978,5706.55,5495.41
1979,5717.39,5637.35
1980,5724.25,5460.93
1981,5744.28,5606.42
1982,5766.68,5599.45
1983,5755.72,5519.74
1984,5787.95,5544.86
1985,5744.54,5612.42
1986,5721.56,5641.46
1987,5710.69,5579.34
1988,5763.23,5607.62
1989,5740.75,5585.75
1990,5759.12,5511.48
1991,5759.7,5477.47
1992,5808.08,5715.15
1993,5768.0,5525.74
1994,5810.68,5613.12
1995,5786.28,5653.2
1996,5813.48,5592.57
1997,5839.06,5646.37
1998,5826.21,5616.47
1999,5846.02,5676.49
2000,5856.54,5581.28
2001,5888.75,5800.42
2002,5902.29,5672.1
2003,5846.81,5776.65
2004,5848.56,5597.07
2005,5872.54,5614.15
2006,5886.63,5674.71
2007,5893.69,5828.86
2008,5943.79,5711.98
2009,5927.74,5803.26
2010,5943.15,5752.97
2011,5976.43,5821.04
2012,5983.6,5780.16
2013,5963.26,5832.07
2014,6003.81,5937.77
2015,5970.79,5893.17
2016,5985.12,5871.4
2017,6034.2,5871.28
2018,6066.18,5999.45
2019,6047.98,5775.82
2020,6106.65,5911.24
2021,6074.28,5813.09
2022,6045.12,5930.26
2023,6097.71,6000.15
2024,6112.95,6033.48
2025,6066.49,5811.7
2026,6034.94,5757.33
2027,6067.53,5964.38
2028,6024.45,5879.86
2029,6071.44,5846.8
2030,6053.83,5769.3
2031,5995.11,5785.28
2032,5948.35,5668.78
2033,5910.88,5698.09
2034,5891.37,5720.52
2035,5919.06,5830.27
2036,5957.53,5838.38
2037,5942.04,5817.26
2038,5931.94,5724.32
2039,5889.23,5789.11
2040,5936.34,5687.01
2041,5970.77,5737.91
2042,6018.54,5886.13
2043,6045.02,5924.12
2044,5990.01,5906.15
2045,6032.54,5821.4
2046,6020.47,5773.63
2047,5976.52,5731.48
2048,5954.41,5859.14
2049,5969.3,5879.76
2050,5994.37,5868.49
2051,6012.35,5844.0
2052,6006.94,5796.7
2053,6046.59,5865.19
2054,6036.31,5915.58
2055,5984.4,5834.79
2056,6016.12,5799.54
2057,5968.59,5873.09
2058,5935.17,5846.14
2059,5904.9,5656.89
2060,5927.34,5862.14
2061,5906.59,5776.65
2062,5878.24,5660.75
2063,5857.67,5699.51
2064,5881.69,5805.23
2065,5895.81,5807.37
2066,5905.83,5675.5
2067,5911.74,5704.83
2068,5926.52,5754.65
2069,5912.3,5841.35
2070,5943.04,5830.12
2071,5955.52,5895.96
2072,5991.85,5812.09
2073,6044.58,5845.11
2074,6080.85,5788.97
2075,6087.54,5868.39
2076,6048.58,5788.49
2077,5994.75,5784.93
2078,5967.17,5794.12
2079,5999.99,5729.99
2080,5960.99,5901.38
2081,5990.79,5739.18
2082,6004.57,5728.36
2083,5967.94,5705.35
2084,5923.18,5704.02
2085,5940.36,5738.39
2086,5904.72,5668.53
2087,5858.66,5595.02
2088,5845.77,5699.63
2089,5799.59,5643.0
2090,5807.13,5540.0
2091,5849.52,5574.59
2092,5902.17,5725.1
2093,5893.32,5639.91
2094,5874.46,5727.6
2095,5881.51,5728.59
2096,5861.51,5691.53
2097,5863.27,5769.46
2098,5815.78,5548.25
2099,5797.75,5600.63
2100,5787.89,5672.13
2101,5823.77,5730.59
2102,5774.27,5710.75
2103,5750.02,5606.27
2104,5726.44,5531.74
2105,5772.82,5582.32
2106,5827.08,5710.54
2107,5789.79,5673.99
2108,5748.68,5576.22
2109,5732.01,5560.05
2110,5762.39,5583.76
2111,5802.73,5727.29
2112,5753.99,5477.8
2113,5787.36,5712.12
2114,5842.92,5685.16
2115,5859.28,5736.24
2116,5857.52,5670.08
2117,5868.06,5721.36
2118,5917.94,5841.01
2119,5937.47,5830.6
2120,5919.06,5634.95
2121,5947.47,5816.63
2122,5985.53,5823.92
2123,5980.14,5818.68
2124,5959.21,5667.21
2125,5973.51,5830.15
2126,5991.43,5727.81
2127,5935.11,5673.97
2128,5936.89,5782.53
2129,5919.67,5753.92
2130,5934.47,5691.16
2131,5955.24,5871.87
2132,5988.59,5731.08
2133,6043.69,5934.9
2134,5995.94,5774.09
2135,6034.91,5884.04
2136,6007.75,5779.46
2137,6044.4,5983.96
2138,6074.62,5922.75
2139,6114.11,5955.14
2140,6126.95,5955.4
2141,6090.8,5975.07
2142,6109.68,6018.03
2143,6165.89,6104.23
2144,6196.1,5935.86
2145,6226.46,5964.95
2146,6242.03,5936.17
2147,6227.05,6040.24
2148,6186.57,5895.8
2149,6155.64,5872.48
2150,6105.16,5824.32
2151,6058.15,5809.77
2152,5999.39,5705.42
2153,6036.59,5843.42
2154,6052.89,5853.14
2155,6080.73,5916.55
2156,6030.26,5801.11
2157,6064.63,5937.27
2158,6060.99,5794.31
2159,6092.51,5873.18
2160,6072.4,5963.1
2161,6074.83,5971.56
2162,6021.37,5840.73
2163,5965.37,5852.03
2164,6001.16,5845.13
2165,5971.75,5828.43
2166,6023.11,5860.49
2167,6005.64,5855.5
2168,5952.19,5690.29
2169,5978.38,5691.42
2170,6036.37,5976.01
2171,6056.89,5947.87
2172,6084.75,5950.89
2173,6084.75,5817.02
2174,6093.88,5917.16
2175,6042.69,5831.2
2176,6072.9,5969.66
2177,6025.53,5923.1
2178,6063.49,5790.63
2179,6010.13,5799.78
2180,5985.49,5925.64
2181,5956.16,5723.87
2182,5935.91,5692.54
2183,5965.59,5888.04
2184,6010.33,5950.23
2185,5994.1,5730.36
2186,6001.29,5713.23
2187,6055.9,5952.95
2188,6005.64,5777.43
2189,5961.2,5788.33
2190,5923.05,5828.28
2191,5888.7,5659.04
2192,5897.53,5714.71
2193,5872.76,5708.32
2194,5904.47,5839.52
2195,5897.38,5732.25
2196,5955.76,5872.38
2197,5927.17,5696.01
2198,5969.85,5737.03
2199,5928.66,5851.59
2200,5886.57,5686.43
2201,5838.89,5669.56
2202,5854.66,5608.76
2203,5820.12,5662.98
2204,5809.06,5634.79
2205,5840.43,5688.58
2206,5897.67,5726.64
2207,5842.23,5649.44
2208,5836.39,5772.19
2209,5791.45,5698.79
2210,5776.97,5592.11
2211,5828.39,5606.91
2212,5872.69,5626.04
2213,5834.52,5764.51
2214,5888.2,5611.45
2215,5935.89,5787.49
